"occurrenceID","scientificName","scientificNameID","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","country","locality","geodeticDatum","eventDate","verbatimDepth","minimumDepthInMeters","maximumDepthInMeters","recordedBy","organismQuantity","occurrenceStatus","basisOfRecord","organismQuantityType","sampleSizeUnit","sampleSizeValue","materialSampleID","associatedSequences","identificationRemarks","taxonID"
"60068e91747cb8a036fd40d842b9f711","Sardina pilchardus","urn:lsid:marinespecies.org:taxname:126421",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",28706,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU139"
"cf93185e347e7e3bc7738e955a3c392b","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",236,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU183"
"68b9000123d544fdd551f0c516a2b003","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",5778,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU195"
"ab5ec51d1b34fe8025cb15f62ef11904","Boops boops","urn:lsid:marinespecies.org:taxname:127047",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",59,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU202"
"b198f9012ea74ff47663b53779a41732","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",81,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU259"
"53cc1d6a1a61f05e6f72f52c36f9593d","Sardina pilchardus","urn:lsid:marinespecies.org:taxname:126421",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",549,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU336"
"367e83d85d5c7abdde835c17f76f8d60","Myctophum punctatum","urn:lsid:marinespecies.org:taxname:126627",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",62,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU342"
"9fc5e8e604165f92213219a251fb60fe","Scomberesox saurus","urn:lsid:marinespecies.org:taxname:126392",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",35,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU349"
"97c7bc55c9902204e69c4efc689bfe94","Sparus aurata","urn:lsid:marinespecies.org:taxname:151523",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",53,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU352"
"0aff0681cd1fc5f7ef332d6e77bb9fed","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",200,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU367"
"03f6f48759a217ea7b31fe257c45795e","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",54805,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU378"
"2547068f631da714986df83791110e48","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",218,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU381"
"eeece11c57c102088fa372418b011072","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",165,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU400"
"3baa6cd5bf897dd580a93c2da9f08963","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",1010,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU408"
"b6d9071a4744fb0fe95f1da7e90cab2e","Boops boops","urn:lsid:marinespecies.org:taxname:127047",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",51,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU419"
"a2dd32cd5d5ed03f3a00571bf21e7fd5","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",42,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU421"
"c803fc827d63cadf9f614715df3a3089","Mola mola","urn:lsid:marinespecies.org:taxname:127405",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",323,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU441"
"1d0d94c61b68bf8ab96d125d166ca033","Spondyliosoma cantharus","urn:lsid:marinespecies.org:taxname:127066",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",324,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU447"
"6aa9b3608dc9fec99aadd6e3a1f5ea58","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",73,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU479"
"4f7486eeb2cd8e86d7a09597cd699bbe","Scomberesox saurus","urn:lsid:marinespecies.org:taxname:126392",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",46,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU500"
"2dc9e872f573a59e7ce7901bd1e63f0d","Dicentrarchus labrax","urn:lsid:marinespecies.org:taxname:126975",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",1739,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU510"
"45c0cfe4b3f76805c4394b6b01822835","Scomberesox saurus","urn:lsid:marinespecies.org:taxname:126392",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",178,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU537"
"79c09d0c0e7ad252b469f6722c0ddf6a","Sardina pilchardus","urn:lsid:marinespecies.org:taxname:126421",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",153,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU553"
"e342525a1fb7086ac02e4d702295896a","Engraulis encrasicolus","urn:lsid:marinespecies.org:taxname:126426",39.4338222222222,-9.51741111111111,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-08","30-50 m",30,50,"Fisherman",187,"present","MaterialSample","DNA sequence reads","DNA sequence reads",99652,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345450","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU562"
"bfd00778a401c08985152288df8212b5","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",272,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU020"
"e67c2d06ca6d39c10bd4a9e8f06c8d60","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",473,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU021"
"35663f124eb04653b76363bbf7e0c1e8","Belone belone","urn:lsid:marinespecies.org:taxname:126375",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",195,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU027"
"dc1a28a7aacd3a0c1a30a2c51ba89179","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",57,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU030"
"2f3926da2568a19d274c77d9afc9ca6c","Boops boops","urn:lsid:marinespecies.org:taxname:127047",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",393,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU047"
"280a4dcc9a35467eb359b16238016fbc","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",77,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU083"
"dc272d64fc029926180708097c56af66","Sardina pilchardus","urn:lsid:marinespecies.org:taxname:126421",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",59738,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU139"
"431181f30b6291fa0f7b1656bb5b3f9d","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",13,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU189"
"4b7403ea5141491147814282e2c0fbdc","Trachurus trachurus","urn:lsid:marinespecies.org:taxname:126822",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",9972,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU195"
"ed20033d6a6d2d26f3d433adc77e6ec9","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",44524,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU378"
"179e8f787dad67f4fb4b7cfe43a304a7","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",206,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU434"
"499398563228d98674336a6e03ec323e","Mola mola","urn:lsid:marinespecies.org:taxname:127405",39.3525,-9.45119444444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","20-30 m",20,30,"Fisherman",301,"present","MaterialSample","DNA sequence reads","DNA sequence reads",116221,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345451","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU441"
"164172359cb69467d6bab59de32c0dc2","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.4675694444444,-9.50056944444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","50-100 m",50,100,"Fisherman",217,"present","MaterialSample","DNA sequence reads","DNA sequence reads",120274,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345452","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU004"
"e178ab487b2b56c55b3089546bf9c454","Merluccius merluccius","urn:lsid:marinespecies.org:taxname:126484",39.4675694444444,-9.50056944444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","50-100 m",50,100,"Fisherman",5,"present","MaterialSample","DNA sequence reads","DNA sequence reads",120274,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345452","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU006"
"f9730e334b725c5fdbe3b07e6fa2d637","Scomber colias","urn:lsid:marinespecies.org:taxname:151174",39.4675694444444,-9.50056944444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","50-100 m",50,100,"Fisherman",90,"present","MaterialSample","DNA sequence reads","DNA sequence reads",120274,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345452","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU020"
"346766d7b2468c3e596c6b0dfdcbc784","Belone belone","urn:lsid:marinespecies.org:taxname:126375",39.4675694444444,-9.50056944444444,50,"Portugal","Berlengas Biosphere Reserve","WGS84","2020-09","50-100 m",50,100,"Fisherman",1141,"present","MaterialSample","DNA sequence reads","DNA sequence reads",120274,"https://www.ncbi.nlm.nih.gov/biosample/SAMN41345452","https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1110393","Taxonomic classification confidence (at lowest specified taxon): 0.97 at species level, 0.90 at genus level, using BLAST in QIIME 2 against NCBI and MitoFish reference databases. Unassigned ASVs and non-fish species excluded. Cross-validation performed using WoRMS, OBIS, and FishBase.","OTU027"
